
begin photo_measurements 0767	strip_id 26	version 2.0
 11383143	29.372509	-11.846452	29.371871	-11.846202	1 85
 11382699	16.99069 	44.084527	16.990286	44.083422	1 85
 11384080	-29.718973	14.756315	-29.718286	14.755968	1 85
 11384271	-21.002111	5.1729747	-21.001649	5.1728517	1 85
 11384287	-20.962736	16.369707	-20.962265	16.369338	1 85
 11384671	-15.191527	1.2297104	-15.191197	1.2296724	1 85
 11384781	-17.237154	6.4795966	-17.236778	6.4794479	1 85
 11384024	-28.153045	2.7840436	-28.152411	2.7839692	1 85
 11384169	-28.445861	39.117404	-28.445132	39.116409	1 85
 11384182	-33.362831	46.141914	-33.361919	46.14066 	1 85
 11384385	-20.995134	38.033579	-20.994611	38.032647	1 85
 11384439	-18.996211	46.205929	-18.995714	46.204746	1 85
 11384449	-18.735639	46.324374	-18.735149	46.323188	1 85
 11385555	-1.0642282	-3.3522706	-1.0641933	-3.3522146	1 85
 11385607	-3.3081503	44.680628	-3.3080551	44.67954 	1 85
 11383920	-31.818376	-47.979074	-31.817497	-47.977791	1 85
 11269327	-18.565849	-43.280886	-18.565371	-43.279825	1 85
end photo_measurements

begin photo_measurements 0771	strip_id 26	version 2.0
 11249118	29.127892	-19.575204	29.127245	-19.574773	1 85
 11249401	32.375616	-35.174384	32.374828	-35.173525	1 85
 11250290	22.027972	-22.239383	22.027497	-22.238902	1 85
 11250349	25.164789	-32.68629	25.164209	-32.68553	1 85
 11251477	13.441437	-37.956837	13.441137	-37.955956	1 85
 11255338	16.068151	-16.110624	16.067823	-16.110294	1 85
 11256019	10.372816	-36.119304	10.372592	-36.118481	1 85
 11255987	8.1853511	-22.378767	8.1851911	-22.3783 	1 85
 11256024	8.2719222	-39.062285	8.2717447	-39.06138	1 85
 11257092	-0.13353402	-22.391981	-0.1335152	-22.391516	1 85
 11258206	-7.0498694	-18.318597	-7.0497043	-18.318224	1 85
 11256183	4.632268 	-43.911848	4.6321736	-43.910798	1 85
 11258538	-5.6762963	-42.840717	-5.6761412	-42.839699	1 85
 11376841	2.5618619	-43.72279	2.5618179	-43.721747	1 85
 11262051	0.35363132	-21.186379	0.35363967	-21.185942	1 85
 11262873	-10.77001	-43.133392	-10.769729	-43.132357	1 85
 11263414	-18.524423	-17.442164	-18.524005	-17.441801	1 85
 11263526	-13.517119	-37.605861	-13.516782	-37.604989	1 85
 11263528	-13.039999	-38.673634	-13.039671	-38.672731	1 85
 11264316	-22.685242	-19.470352	-22.684722	-19.469935	1 85
 11264318	-23.034647	-18.903804	-23.03412	-18.9034 	1 85
 11264579	-20.734801	-41.383653	-20.73427	-41.382647	1 85
 11265301	-27.906721	-16.032257	-27.906077	-16.031912	1 85
 11263524	-16.102057	-42.918755	-16.101642	-42.917714	1 85
 11380771	-18.162989	-47.946376	-18.162503	-47.945161	1 85
 11374127	26.375649	-36.854946	26.375022	-36.854061	1 85
 11373493	23.135819	-11.342165	23.135334	-11.341934	1 85
 11372964	18.763361	9.4192591	18.762979	9.4190446	1 85
 11373022	19.444192	5.9924913	19.443798	5.9923507	1 85
 11373527	26.477045	-6.1902397	26.476485	-6.19012 	1 85
 11374458	31.723043	11.496364	31.722343	11.496089	1 85
 11373096	19.649492	24.030275	19.649073	24.029727	1 85
 11374763	31.365875	41.102385	31.365092	41.101316	1 85
 11374008	24.511205	44.036889	24.510603	44.035756	1 85
 11377921	-1.850973	-32.788164	-1.8509144	-32.78744	1 85
 11378999	9.5954488	4.6850952	9.5952673	4.6849851	1 85
 11379156	8.0316055	8.7928159	8.0314556	8.792621 	1 85
 11377548	-4.4563094	3.4804249	-4.4562037	3.4803403	1 85
 11378171	0.19751616	4.8684452	0.19752728	4.8683324	1 85
 11377578	-4.4296594	16.725134	-4.4295519	16.724772	1 85
 11377734	-8.9742588	33.255854	-8.974039	33.255086	1 85
 11378442	4.2943019	29.861058	4.2942237	29.860385	1 85
 11378619	2.7046687	48.201338	2.7046198	48.200119	1 85
 11379469	5.4805227	46.108968	5.4804061	46.107816	1 85
 11381380	-30.212238	9.7850329	-30.211546	9.7847989	1 85
 11382284	-18.586022	-4.2839233	-18.585615	-4.2838475	1 85
 11382306	-15.583002	13.109864	-15.582658	13.109573	1 85
 11381232	-32.006948	-2.6360899	-32.006213	-2.6360461	1 85
 11381574	-32.29494	37.527894	-32.294107	37.526931	1 85
 11381645	-32.771349	42.326632	-32.770477	42.325513	1 85
 11381550	-30.077216	18.326616	-30.076514	18.326183	1 85
 11383143	6.9822529	-9.9801621	6.982125 	-9.9799715	1 85
 11382699	-7.2831486	45.45887 	-7.2829516	45.457738	1 85
 11385555	-23.624981	-2.5454381	-23.624458	-2.5453982	1 85
 11385607	-27.817282	45.353933	-27.816548	45.35275 	1 85
 11265578	-33.17129	-46.136248	-33.170378	-46.135026	1 85
 11381033	-32.280228	-47.557996	-32.279335	-47.556729	1 85
end photo_measurements

begin photo_measurements 0772	strip_id 26	version 2.0
 11242344	29.620947	-16.654854	29.620293	-16.654493	1 85
 11242549	28.944652	-34.440585	28.943964	-34.439762	1 85
 11242643	28.422646	-35.677617	28.421968	-35.67676	1 85
 11243393	23.78281 	-17.598286	23.7823  	-17.597912	1 85
 11243553	21.554496	-33.677144	21.554006	-33.676368	1 85
 11243733	25.217325	-37.413415	25.216727	-37.412518	1 85
 11244546	19.672975	-13.679458	19.672568	-13.679178	1 85
 11243883	24.478468	-46.647354	24.477853	-46.646163	1 85
 11245025	16.501943	-49.353368	16.501536	-49.352112	1 85
 11249118	6.7360593	-18.889761	6.735932 	-18.889375	1 85
 11249401	10.174333	-34.401296	10.174116	-34.400521	1 85
 11250290	-0.27832451	-21.636365	-0.27830295	-21.635917	1 85
 11250349	2.964223 	-32.01174	2.9641728	-32.011036	1 85
 11250391	-0.84632795	-37.10928	-0.84629138	-37.108435	1 85
 11251477	-8.6250512	-37.415527	-8.6248322	-37.414667	1 85
 11255338	-6.2836254	-15.601764	-6.283478	-15.601451	1 85
 11256019	-11.700713	-35.622342	-11.700424	-35.621529	1 85
