Tytul_zas	Opis	Nr_zgl	Nr_szer	Nr_zdj	Kod_zas	Kod_ukl	Data_wyk	Pochodz	Rozdz	Barwy	B_WGS84	L_WGS84	H_WGS84	X_PUWG	Y_PUWG	H_norm	H_sred	Omega	Fi	Kappa	Nr_karty	Wykonawca	Nr_obiektu	Nr_etapu
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	44	0047	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.56586668	19.62244138	 1753,59	522412,58	542177,18	 1721,21 	86	0,047596 	0,050971  	90,620564	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	44	0048	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.56966744	19.62240471	 1758,15	522835,20	542171,05	 1725,78 	86	0,025424 	-0,080707 	90,603498	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	44	0049	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.57351812	19.62239177	 1761,19	523263,38	542166,48	 1728,83 	86	0,008107 	0,030723  	90,582023	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	44	0050	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.57739386	19.62238748	 1757,05	523694,35	542162,47	 1724,69 	86	0,016911 	0,032035  	90,731294	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	44	0051	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.58124483	19.6224089	 1754,43	524122,59	542160,23	 1722,09 	86	0,017622 	-0,048936 	90,653621	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	44	0052	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.58504288	19.62245614	 1750,63	524544,96	542159,78	 1718,30 	86	0,009255 	0,010407  	90,623402	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	44	0053	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.58892435	19.62250489	 1755,02	524976,60	542159,36	 1722,69 	86	0,776445 	-0,523946 	90,698392	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	44	0054	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.59277829	19.62244825	 1761,27	525405,12	542151,83	 1728,94 	86	-0,808687	 0,454395 	90,725198	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	44	0055	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.59657834	19.62239232	 1754,80	525827,65	542144,39	 1722,49 	86	-0,157433	 0,073991 	90,669318	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	44	0056	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.60049665	19.62238851	 1752,56	526263,36	542140,37	 1720,26 	86	0,039520 	-0,031745 	90,680258	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	44	0057	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.60430995	19.62239265	 1754,19	526687,40	542136,99	 1721,90 	86	0,057367 	-0,081644 	90,603704	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	44	0058	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.60813838	19.62234597	 1754,20	527113,09	542130,16	 1721,92 	86	-0,026107	 -0,034516	90,547310	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	45	0059	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.60821771	19.63665755	 1754,82	527130,37	543098,90	 1722,54 	86	0,004467 	0,005978  	-89,288234	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	45	0060	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.60433441	19.63674233	 1756,26	526698,60	543108,46	 1723,97 	86	-0,032862	 -0,026961	-89,306806	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	45	0061	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.6005076	19.63677486	 1755,97	526273,08	543114,42	 1723,67 	86	0,005424 	0,053633  	-89,541630	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	45	0062	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.59661595	19.63682588	 1755,02	525840,36	543121,69	 1722,71 	86	-0,000900	 -0,005213	-89,540231	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	45	0063	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.59275342	19.63693893	 1752,75	525410,92	543133,14	 1720,43 	86	-0,018563	 -0,021694	-89,566846	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	45	0064	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.58893929	19.63703105	 1749,99	524986,85	543143,12	 1717,66 	86	-0,003205	 0,003347 	-89,543342	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	45	0065	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.58512609	19.63701118	 1752,15	524562,81	543145,52	 1719,81 	86	0,018963 	-0,058242 	-89,408007	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	45	0066	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.58125558	19.63698681	 1756,07	524132,40	543147,67	 1723,72 	86	0,051721 	-0,002682 	-89,330418	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	45	0067	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.57739574	19.63700673	 1756,60	523703,21	543152,81	 1724,24 	86	0,005955 	0,023568  	-89,379286	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	45	0068	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.57358455	19.63699529	 1760,48	523279,40	543155,78	 1728,11 	86	0,028788 	0,055886  	-89,316132	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	45	0069	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.56971414	19.63703984	 1755,00	522849,04	543162,60	 1722,63 	86	-0,020681	 0,053761 	-89,138136	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	45	0070	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.56585837	19.63703101	 1748,67	522420,28	543165,78	 1716,29 	86	-0,073852	 0,010985 	-89,337659	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	45	0071	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.56205254	19.63697771	 1747,47	521997,05	543165,91	 1715,09 	86	-0,040414	 0,067718 	-89,579967	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	45	0072	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.55821607	19.63700851	 1757,55	521570,46	543171,76	 1725,15 	86	-0,002498	 0,052210 	-89,557622	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	45	0073	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.55432614	19.63702186	 1759,02	521137,91	543176,49	 1726,60 	86	0,049974 	-0,030025 	-89,346863	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	45	0074	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.55047658	19.63705799	 1755,65	520709,87	543182,71	 1723,22 	86	-0,004257	 -0,062833	-89,429466	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	45	0075	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.54661808	19.63717819	 1752,40	520280,88	543194,65	 1719,97 	86	-0,034329	 -0,014327	-89,591844	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	45	0076	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.54280641	19.63723	 1751,67	519857,07	543201,90	 1719,23 	86	-0,045127	 -0,021893	-89,453714	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	45	0077	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.5389437	19.63721518	 1751,81	519427,53	543204,69	 1719,36 	86	-0,004026	 -0,058962	-89,539739	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	45	0078	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.53510404	19.63715707	 1756,14	519000,54	543204,52	 1723,68 	86	-0,014399	 0,079661 	-89,416998	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	45	0079	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.53125239	19.63714193	 1756,05	518572,23	543207,27	 1723,58 	86	0,001447 	0,078438  	-89,413247	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	45	0080	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.5273818	19.6371713	 1753,84	518141,85	543213,06	 1721,37 	86	-0,056108	 0,098954 	-89,353174	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	45	0081	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.52356693	19.6371075	 1755,72	517717,60	543212,48	 1723,23 	86	-0,032793	 0,112586 	-89,420924	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	45	0082	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.5197499	19.63706602	 1753,64	517293,14	543213,41	 1721,15 	86	-0,008095	 0,015516 	-89,278592	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	45	0083	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.51583188	19.63707843	 1755,58	516857,47	543218,10	 1723,08 	86	-0,019308	 0,054784 	-89,609903	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	45	0084	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.51201622	19.63708216	 1759,12	516433,18	543222,10	 1726,61 	86	-0,012020	 0,094021 	-89,356113	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	45	0085	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.50819198	19.63723666	 1755,75	516008,03	543236,33	 1723,23 	86	-0,017073	 -0,059811	-89,386943	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	45	0086	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.5043417	19.63735389	 1750,21	515579,96	543248,06	 1717,68 	86	-0,014590	 -0,041884	-89,502768	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	45	0087	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.50048086	19.63733076	 1750,73	515150,63	543250,28	 1718,19 	86	-0,013882	 0,052134 	-89,399929	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	45	0088	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.49665414	19.63724673	 1757,07	514725,06	543248,33	 1724,52 	86	0,008899 	-0,063133 	-89,346439	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	45	0089	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.49281816	19.63711045	 1755,17	514298,43	543242,85	 1722,62 	86	-0,046885	 -0,004994	-89,383104	5_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	45	0090	ISOK.2012.10.[Nr_zdj]	2180	2012-04-26	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.48896444	19.63710755	 1755,19	513869,90	543246,43	 1722,63 	86	-0,006555	 0,057756 	-89,241868	5_013_12	OPGK Olsztyn	CZ2	2221
